#x dx y dy
124.463 0.001 0.299 0.015
124.463 0.001 0.299 0.015
124.55 0.001 0.299 0.015
124.55 0.001 0.299 0.015
124.637 0.001 0.299 0.015
124.637 0.001 0.299 0.015
124.637 0.001 0.299 0.015
124.637 0.001 0.298 0.015
124.637 0.001 0.298 0.015
124.637 0.001 0.298 0.015
124.725 0.001 0.3 0.015
124.812 0.001 0.299 0.015
124.812 0.001 0.299 0.015
124.812 0.001 0.298 0.015
124.812 0.001 0.298 0.015
124.812 0.001 0.3 0.015
124.812 0.001 0.3 0.015
124.899 0.001 0.298 0.015
124.899 0.001 0.298 0.015
124.899 0.001 0.298 0.015
124.899 0.001 0.3 0.015
124.899 0.001 0.3 0.015
124.899 0.001 0.3 0.015
124.987 0.001 0.298 0.015
124.987 0.001 0.298 0.015
124.987 0.001 0.3 0.015
124.987 0.001 0.3 0.015
124.987 0.001 0.3 0.015
125.074 0.001 0.299 0.015
125.074 0.001 0.3 0.015
125.074 0.001 0.3 0.015
125.074 0.001 0.3 0.015
125.074 0.001 0.3 0.015
125.161 0.001 0.3 0.015
125.161 0.001 0.3 0.015
125.161 0.001 0.3 0.015
125.161 0.001 0.3 0.015
125.248 0.001 0.3 0.015
125.248 0.001 0.301 0.015
125.248 0.001 0.301 0.015
125.248 0.001 0.301 0.015
125.335 0.001 0.3 0.015
125.335 0.001 0.301 0.015
125.335 0.001 0.302 0.015
125.335 0.001 0.301 0.015
125.335 0.001 0.302 0.015
125.422 0.001 0.302 0.015
125.422 0.001 0.301 0.015
125.422 0.001 0.302 0.015
125.422 0.001 0.302 0.015
125.422 0.001 0.302 0.015
125.422 0.001 0.303 0.015
125.422 0.001 0.303 0.015
125.509 0.001 0.302 0.015
125.509 0.001 0.301 0.015
125.509 0.001 0.302 0.015
125.509 0.001 0.302 0.015
125.509 0.001 0.302 0.015
125.596 0.001 0.302 0.015
125.596 0.001 0.302 0.015
125.596 0.001 0.302 0.015
125.596 0.001 0.303 0.015
125.596 0.001 0.303 0.015
125.596 0.001 0.303 0.015
125.596 0.001 0.303 0.015
125.683 0.001 0.303 0.015
125.683 0.001 0.303 0.015
125.683 0.001 0.302 0.015
125.683 0.001 0.302 0.015
125.77 0.001 0.302 0.015
125.77 0.001 0.303 0.015
125.77 0.001 0.302 0.015
125.77 0.001 0.302 0.015
125.77 0.001 0.302 0.015
125.77 0.001 0.302 0.015
125.856 0.001 0.302 0.015
125.856 0.001 0.302 0.015
125.856 0.001 0.302 0.015
125.856 0.001 0.302 0.015
125.856 0.001 0.302 0.015
125.856 0.001 0.301 0.015
125.856 0.001 0.302 0.015
125.943 0.001 0.302 0.015
125.943 0.001 0.302 0.015
125.943 0.001 0.302 0.015
125.943 0.001 0.302 0.015
125.943 0.001 0.303 0.015
126.03 0.001 0.301 0.015
126.03 0.001 0.302 0.015
126.03 0.001 0.303 0.015
126.116 0.001 0.302 0.015
126.116 0.001 0.303 0.015
126.203 0.001 0.303 0.015
126.203 0.001 0.303 0.015
126.203 0.001 0.303 0.015
126.203 0.001 0.303 0.015
126.203 0.001 0.302 0.015
126.203 0.001 0.302 0.015
126.203 0.001 0.303 0.015
126.29 0.001 0.303 0.015
126.29 0.001 0.303 0.015
126.29 0.001 0.302 0.015
126.29 0.001 0.303 0.015
126.29 0.001 0.303 0.015
126.376 0.001 0.303 0.015
126.376 0.001 0.303 0.015
126.376 0.001 0.302 0.015
126.376 0.001 0.303 0.015
126.376 0.001 0.303 0.015
126.376 0.001 0.303 0.015
126.376 0.001 0.304 0.015
126.463 0.001 0.302 0.015
126.463 0.001 0.303 0.015
126.463 0.001 0.303 0.015
126.549 0.001 0.303 0.015
126.549 0.001 0.303 0.015
126.549 0.001 0.304 0.015
126.549 0.001 0.303 0.015
126.636 0.001 0.303 0.015
126.636 0.001 0.304 0.015
126.636 0.001 0.304 0.015
126.636 0.001 0.304 0.015
126.636 0.001 0.304 0.015
126.636 0.001 0.303 0.015
126.636 0.001 0.303 0.015
126.636 0.001 0.303 0.015
126.722 0.001 0.303 0.015
126.722 0.001 0.304 0.015
126.722 0.001 0.303 0.015
126.722 0.001 0.303 0.015
126.809 0.001 0.304 0.015
126.809 0.001 0.304 0.015
126.809 0.001 0.304 0.015
126.809 0.001 0.303 0.015
126.895 0.001 0.304 0.015
126.895 0.001 0.303 0.015
